uid,reg_date,device,gender,country,age
72870902,42802.66667,iOS,F,USA,17
75818161,42973.70833,iOS,F,USA,16
64619085,42642.70833,iOS,M,FRA,28
62896419,42792.66667,iOS,M,BRA,32
97438883,42873.70833,and,M,DEU,17
77365095,43057.66667,iOS,F,USA,15
92523402,43175.70833,and,F,USA,19
50756770,43074.66667,iOS,M,USA,19
49054854,42791.66667,iOS,M,USA,63
59057312,42926.70833,iOS,M,FRA,18
80608264,42834.70833,and,F,BRA,24
97703745,42436.66667,and,F,BRA,22
94863986,43170.70833,iOS,M,USA,23
11585373,43156.66667,iOS,M,CAN,44
62100130,42969.70833,iOS,M,DEU,40
22129601,43139.66667,and,M,USA,15
20917545,42540.70833,iOS,M,BRA,15
15699200,43155.66667,and,M,USA,37
16670006,42305.70833,iOS,F,TUR,17
35149254,43141.66667,and,F,CAN,23
14161267,43147.66667,and,F,BRA,17
45022645,42677.70833,and,M,DEU,18
53536734,42541.70833,and,F,BRA,19
38958445,43007.70833,and,F,CAN,29
76925965,43162.66667,and,M,BRA,44
17629556,42703.66667,iOS,M,FRA,18
23830962,42803.66667,iOS,F,CAN,18
49209456,42959.70833,iOS,M,BRA,18
97280353,42828.70833,and,F,USA,15
58056536,42821.70833,and,F,USA,25
47592236,42438.66667,and,F,BRA,31
26310500,42105.70833,and,F,BRA,26
23706966,42786.66667,and,F,USA,27
75360360,43036.70833,and,F,BRA,29
83292111,42826.70833,and,F,USA,17
94247684,43024.70833,and,F,USA,15
23499173,42430.66667,iOS,F,DEU,19
80362889,43169.66667,iOS,F,USA,28
75945830,42834.70833,and,M,USA,21
75870514,42400.66667,and,M,FRA,26
59235663,43084.66667,and,F,BRA,23
65579089,42954.70833,and,M,TUR,15
96467894,42510.70833,and,M,USA,23
98942482,42911.70833,iOS,M,USA,24
20474830,43025.70833,and,M,USA,18
84729364,42906.70833,iOS,F,BRA,31
17264067,42912.70833,and,M,USA,24
82031550,42843.70833,iOS,F,USA,20
16927983,42829.70833,and,M,TUR,18
78332445,42987.70833,and,F,BRA,16
21344048,42991.70833,iOS,F,USA,20
16256505,42849.70833,iOS,F,USA,16
98376029,42933.70833,iOS,M,USA,23
33179676,42387.66667,iOS,F,DEU,20
64796589,42853.70833,and,F,FRA,17
16714267,43041.70833,iOS,F,USA,18
30527314,43127.66667,and,F,BRA,16
64856928,42877.70833,and,F,BRA,73
24480953,42792.66667,iOS,F,TUR,16
11476172,42317.66667,and,F,TUR,21
77446612,42576.70833,and,F,BRA,15
20005312,43092.66667,iOS,F,USA,18
76164322,43106.66667,iOS,F,DEU,16
38657344,43130.66667,iOS,M,BRA,18
80517040,42736.66667,and,M,USA,28
34822981,42757.66667,iOS,F,USA,16
12162068,42963.70833,and,F,USA,24
78747921,43157.66667,and,F,USA,16
16924905,42327.66667,iOS,F,DEU,31
39298634,42760.66667,iOS,M,CAN,18
54766847,42975.70833,iOS,F,BRA,15
11650836,42884.70833,and,M,USA,20
15955882,43141.66667,and,F,TUR,18
38805006,43099.66667,and,M,BRA,19
80964607,42700.66667,and,F,USA,22
53725273,43096.66667,and,M,USA,16
62331433,42957.70833,and,M,BRA,26
50810376,42569.70833,and,M,USA,32
85433170,43007.70833,and,F,USA,19
80890568,43148.66667,and,M,FRA,16
40839296,42455.70833,and,M,BRA,16
49798280,42984.70833,and,M,BRA,17
75539773,42981.70833,and,F,DEU,23
22146200,43153.66667,and,M,USA,38
77397570,42684.66667,and,F,DEU,56
98982072,43056.66667,iOS,F,BRA,29
91228310,42170.70833,and,F,BRA,25
12198606,42964.70833,and,M,USA,25
52816142,43019.70833,iOS,M,BRA,20
38602752,43110.66667,and,M,USA,15
38499400,42805.66667,iOS,M,CAN,68
19887833,43039.70833,and,M,USA,16
30912680,42535.70833,and,M,USA,27
41025512,42970.70833,and,M,USA,29
73545611,42678.70833,and,F,USA,18
40677015,43175.70833,and,F,TUR,23
11976959,42584.70833,and,M,BRA,35
37500201,43026.70833,and,F,USA,35
69974727,43072.66667,and,M,DEU,19
85746910,43147.66667,and,F,BRA,62
47973397,42640.70833,and,F,BRA,23
46687593,42782.66667,iOS,F,USA,35
66535228,42581.70833,and,M,BRA,26
87580259,43043.70833,and,M,BRA,32
68349820,43124.66667,iOS,F,USA,16
97573673,43003.70833,iOS,F,DEU,37
61725025,42843.70833,and,M,BRA,15
93872061,43176.70833,and,M,USA,19
76626323,43133.66667,and,M,CAN,20
39897853,43130.66667,iOS,F,DEU,23
94818856,43001.70833,iOS,M,USA,23
75264154,42981.70833,iOS,M,TUR,28
74610340,43111.66667,iOS,M,USA,44
53718883,43121.66667,and,M,USA,44
83052702,42353.66667,and,M,USA,20
55753702,43035.70833,and,F,BRA,23
75576756,42832.70833,and,F,USA,19
24525511,42838.70833,iOS,F,BRA,25
79530173,42871.70833,and,M,USA,47
52852928,42774.66667,iOS,F,USA,28
48314291,42901.70833,and,F,USA,31
56342557,43151.66667,and,F,USA,16
11699913,42833.70833,iOS,F,USA,20
61041258,43048.66667,iOS,F,BRA,29
80500054,43073.66667,and,M,USA,19
20707890,43024.70833,and,F,DEU,39
84861678,42739.66667,and,F,USA,40
82044293,43127.66667,and,F,USA,17
65588515,42814.70833,iOS,M,USA,26
41873815,42805.66667,iOS,M,BRA,15
21052776,43123.66667,iOS,M,USA,43
96104333,42380.66667,and,M,CAN,22
79269983,43142.66667,and,F,TUR,26
93982451,43087.66667,and,F,FRA,15
83705625,43068.66667,and,F,USA,42
90029616,43089.66667,iOS,F,TUR,19
83797593,42926.70833,and,F,BRA,32
30003811,42508.70833,and,F,BRA,20
88712648,42628.70833,iOS,F,BRA,23
54472739,43068.66667,and,F,CAN,23
27807004,42967.70833,iOS,M,USA,18
69342866,42840.70833,iOS,M,USA,40
14084568,42581.70833,and,F,DEU,17
65139001,43111.66667,iOS,F,BRA,21
29914399,42122.70833,iOS,M,DEU,22
69631920,43039.70833,iOS,F,TUR,16
24411754,42922.70833,iOS,M,BRA,16
90103836,42559.70833,and,F,USA,31
71225320,43131.66667,iOS,M,USA,20
80477977,43017.70833,iOS,M,CAN,30
13187272,42214.70833,and,M,USA,37
23258926,42533.70833,and,F,USA,21
32146652,43073.66667,iOS,M,BRA,21
36362832,43157.66667,iOS,M,USA,18
17756056,42808.70833,iOS,M,FRA,25
22888664,42520.70833,iOS,M,USA,32
56625013,43171.70833,iOS,F,USA,28
72698617,43020.70833,iOS,F,BRA,20
42508443,42687.66667,and,F,USA,17
45202441,42917.70833,and,F,USA,24
83977606,43120.66667,iOS,M,USA,52
49294881,42847.70833,iOS,F,BRA,35
28794739,42694.66667,iOS,F,USA,31
51371669,43166.66667,iOS,M,BRA,21
59812956,42647.70833,and,M,BRA,28
16708050,43060.66667,and,F,DEU,21
15313603,43050.66667,and,M,FRA,33
45500280,42578.70833,iOS,F,USA,20
70581417,43004.70833,iOS,M,USA,18
36548419,42382.66667,iOS,F,USA,38
32661116,43150.66667,and,M,BRA,24
11490216,42906.70833,and,F,BRA,24
58254173,42969.70833,iOS,M,TUR,20
57963087,43073.66667,and,M,FRA,35
64017994,42787.66667,iOS,M,DEU,15
76826271,42857.70833,iOS,M,BRA,32
89009451,43160.66667,iOS,F,FRA,19
33963926,42350.66667,and,M,USA,27
31433433,42516.70833,and,F,FRA,15
98836556,42990.70833,iOS,M,BRA,21
45629071,42713.66667,iOS,F,USA,22
53185599,42851.70833,and,F,USA,15
48900836,42956.70833,and,F,FRA,22
96211102,43154.66667,and,M,DEU,19
47985333,43051.66667,and,F,BRA,28
11549753,43156.66667,iOS,F,BRA,19
31127062,42958.70833,iOS,M,DEU,25
56516588,43126.66667,iOS,F,BRA,36
58626760,42866.70833,and,M,USA,16
59994233,43050.66667,iOS,F,DEU,33
32074290,43135.66667,iOS,F,USA,20
24791960,43105.66667,iOS,M,CAN,16
84199805,42465.70833,and,M,USA,39
73999973,42200.70833,and,F,USA,19
19805099,43126.66667,iOS,F,USA,29
50118697,43172.70833,iOS,M,USA,16
39124737,43151.66667,iOS,M,USA,18
82850173,42931.70833,and,F,BRA,27
80355855,43071.66667,iOS,M,USA,23
12479093,42324.66667,and,M,USA,16
38682749,42774.66667,and,M,FRA,26
87665806,42545.70833,and,F,USA,19
42291037,42734.66667,and,M,BRA,18
25613748,43108.66667,and,M,USA,21
58536062,43171.70833,and,F,DEU,29
92115496,42992.70833,and,F,USA,20
74913359,42538.70833,iOS,M,USA,26
66996989,42629.70833,and,M,USA,29
52554125,43091.66667,iOS,F,BRA,25
72196860,42694.66667,iOS,F,BRA,20
14239850,43049.66667,and,F,BRA,21
46946945,42463.70833,and,M,BRA,21
73180444,43089.66667,iOS,F,TUR,20
34572374,42903.70833,iOS,M,DEU,28
84645753,43106.66667,and,F,BRA,24
53945899,43014.70833,iOS,M,BRA,20
69395042,43074.66667,iOS,M,TUR,27
36876138,42740.66667,and,M,USA,17
97875501,42897.70833,iOS,M,USA,15
27651030,43079.66667,and,F,USA,17
13667915,42396.66667,and,F,TUR,15
91899702,43057.66667,and,F,USA,23
31703966,42987.70833,and,M,TUR,17
50146694,42097.70833,iOS,F,USA,30
86080479,43176.70833,and,F,BRA,18
77470737,42917.70833,and,M,BRA,37
49898268,43169.66667,iOS,F,TUR,47
77926520,42369.66667,iOS,M,BRA,25
12613544,42591.70833,iOS,M,BRA,27
49705431,42999.70833,iOS,M,BRA,18
26933553,43125.66667,and,M,CAN,40
11429150,42960.70833,and,M,USA,21
50852622,42909.70833,iOS,F,USA,16
91946139,42785.66667,iOS,M,USA,25
88023699,42862.70833,iOS,M,BRA,18
64323762,42720.66667,and,M,USA,27
93566417,43011.70833,and,F,TUR,39
61104799,42823.70833,and,F,FRA,19
44856114,42379.66667,and,F,TUR,36
50823816,43070.66667,and,M,BRA,26
30627434,43159.66667,and,F,CAN,20
90543915,42715.66667,and,F,BRA,17
35252612,42984.70833,and,M,BRA,22
26741370,42322.66667,iOS,F,TUR,22
68990129,43172.70833,and,F,BRA,16
77186347,43086.66667,and,F,FRA,21
81415956,42848.70833,and,F,USA,16
67512052,42546.70833,and,M,TUR,27
56831097,43016.70833,and,M,BRA,22
71367091,42619.70833,and,F,BRA,20
29536399,42690.66667,iOS,M,USA,17
46165875,43161.66667,and,M,BRA,19
62644214,42868.70833,and,F,BRA,31
45271011,43000.70833,iOS,F,DEU,15
63743342,42800.66667,iOS,M,BRA,33
19737466,43117.66667,and,F,TUR,30
33706298,42856.70833,and,M,BRA,23
95636865,43008.70833,and,M,FRA,35
99165952,42821.70833,iOS,M,USA,17
31659901,42986.70833,and,F,CAN,20
37448180,43133.66667,and,M,USA,18
24396266,42737.66667,iOS,F,BRA,20
53120802,43162.66667,and,F,USA,37
69359991,42555.70833,and,F,DEU,28
98670930,43034.70833,and,F,BRA,32
41898618,43150.66667,and,M,CAN,25
42358049,42941.70833,and,F,TUR,15
99810619,43109.66667,iOS,M,USA,35
47192216,42848.70833,and,F,BRA,20
75694107,43075.66667,iOS,F,BRA,32
78936089,43114.66667,and,M,USA,15
20320232,43174.70833,and,F,USA,27
93600454,42748.66667,iOS,F,BRA,16
44706816,42561.70833,iOS,F,USA,17
97799099,43072.66667,and,F,USA,15
78322707,42979.70833,iOS,M,TUR,20
53853803,42690.66667,and,F,BRA,30
81407474,42826.70833,iOS,F,USA,19
16789215,42988.70833,and,M,BRA,16
30446061,42786.66667,and,M,BRA,26
25573293,42871.70833,and,F,USA,40
67550454,42100.70833,and,M,TUR,25
44997936,42697.66667,and,M,BRA,62
51815914,42997.70833,and,M,BRA,21
75145457,42770.66667,iOS,F,USA,18
54891988,42823.70833,iOS,F,USA,28
85141989,42812.70833,and,F,TUR,16
78886373,42873.70833,and,M,FRA,21
53537722,43126.66667,iOS,F,BRA,21
69707081,42957.70833,and,M,USA,38
61795606,43160.66667,and,F,USA,22
79081979,42950.70833,and,F,USA,42
24309307,43123.66667,and,F,CAN,16
78294096,43005.70833,and,F,BRA,50
89912978,42801.66667,iOS,F,DEU,23
76251365,43082.66667,iOS,F,BRA,29
90652996,43128.66667,and,F,USA,59
89883391,42892.70833,and,M,BRA,41
83658265,42998.70833,iOS,F,USA,23
46277283,43130.66667,and,F,USA,30
83970040,42669.70833,and,F,USA,28
88065487,43072.66667,iOS,F,BRA,20
15645240,43093.66667,iOS,M,DEU,33
81669600,43142.66667,iOS,F,BRA,27
87095144,42493.70833,iOS,F,BRA,40
18604604,43128.66667,iOS,F,USA,24
21929966,43091.66667,and,F,BRA,22
67057230,42939.70833,and,F,USA,17
89664365,42716.66667,iOS,M,USA,49
54011529,42507.70833,iOS,F,BRA,41
19700395,42393.66667,iOS,F,DEU,16
54165371,42990.70833,and,F,BRA,15
54883130,42979.70833,iOS,F,USA,35
23614904,42532.70833,and,F,TUR,29
40708522,42868.70833,iOS,M,USA,18
57840579,42970.70833,iOS,M,USA,27
55914004,42472.70833,and,M,BRA,26
18437154,42817.70833,iOS,M,USA,15
26147160,43047.66667,iOS,F,USA,15
36328722,42508.70833,and,M,USA,16
13238554,43103.66667,and,M,USA,26
12988212,43145.66667,and,M,USA,17
72907715,42487.70833,and,M,USA,19
54551341,42639.70833,iOS,M,USA,16
20369908,42737.66667,and,F,USA,20
59429423,43131.66667,and,M,BRA,24
39731458,42918.70833,and,F,CAN,16
44529172,43067.66667,and,M,BRA,41
14686221,42316.66667,iOS,F,USA,16
61872428,43149.66667,iOS,M,USA,19
60062158,43157.66667,and,M,BRA,27
13871927,43025.70833,iOS,M,USA,21
93582077,42478.70833,and,M,USA,32
93584798,43120.66667,iOS,M,TUR,23
80044505,42559.70833,and,M,USA,18
41440814,43029.70833,and,M,BRA,25
30143532,42860.70833,iOS,M,BRA,18
15786970,42853.70833,iOS,M,USA,37
20070540,42593.70833,and,F,FRA,20
30198948,43062.66667,and,F,USA,19
20208378,43160.66667,iOS,F,TUR,16
82962223,43171.70833,and,M,USA,32
20072286,42609.70833,and,F,USA,19
44040745,43054.66667,and,M,USA,19
72521732,43087.66667,and,M,FRA,19
64405847,43018.70833,iOS,F,BRA,32
93221212,43131.66667,iOS,F,USA,16
83295137,42837.70833,iOS,F,USA,34
96142408,42870.70833,and,F,TUR,46
11311638,42824.70833,iOS,M,BRA,22
26986176,43061.66667,and,M,CAN,16
72831864,43136.66667,and,M,BRA,20
27960242,43133.66667,and,M,FRA,17
46655993,43158.66667,iOS,F,CAN,39
25439460,43101.66667,and,M,BRA,16
30151313,43116.66667,and,F,BRA,38
72749099,43078.66667,iOS,F,USA,84
20440651,43091.66667,iOS,F,BRA,28
62268863,43127.66667,iOS,F,USA,23
60688377,42494.70833,and,F,USA,27
66410644,43124.66667,and,M,BRA,15
25790840,42939.70833,and,M,USA,32
54470145,42444.70833,iOS,F,USA,22
91361870,42990.70833,and,F,USA,26
44541365,42331.66667,iOS,M,FRA,26
42315297,42472.70833,and,F,BRA,23
16501352,42845.70833,and,F,TUR,15
24795323,43133.66667,and,M,TUR,19
63100089,42811.70833,and,M,USA,29
37786358,43175.70833,and,M,USA,19
43076855,43156.66667,iOS,F,USA,20
56723094,42299.70833,and,M,USA,27
35942246,43024.70833,iOS,F,FRA,17
15191069,43139.66667,and,M,BRA,24
35829494,42510.70833,iOS,M,BRA,17
90494812,42652.70833,and,F,DEU,17
73186911,43149.66667,and,F,FRA,17
87774409,43050.66667,and,M,USA,23
85045544,42843.70833,iOS,M,DEU,26
47156362,43073.66667,iOS,F,DEU,38
76023761,43103.66667,iOS,F,TUR,30
39518511,42574.70833,iOS,M,USA,20
32941442,42988.70833,and,M,BRA,24
13567378,43049.66667,iOS,F,BRA,15
83425485,42559.70833,and,M,BRA,15
42501429,42932.70833,and,F,BRA,25
71566823,42976.70833,iOS,M,USA,19
52131364,42662.70833,iOS,M,USA,18
86881969,42835.70833,and,F,FRA,36
74149267,43097.66667,and,M,BRA,33
67375475,42847.70833,iOS,F,USA,46
43266115,43105.66667,and,M,BRA,26
67413959,42846.70833,and,F,BRA,33
27384975,42610.70833,iOS,M,FRA,17
39909110,42240.70833,iOS,F,BRA,22
80399746,43070.66667,and,F,DEU,16
70781719,42863.70833,iOS,M,USA,19
61093343,42996.70833,and,M,BRA,20
11451274,43124.66667,iOS,F,CAN,22
32887954,43127.66667,and,F,BRA,32
72388521,43127.66667,and,M,FRA,23
11602341,43123.66667,iOS,F,FRA,20
74754361,43123.66667,iOS,F,BRA,16
84808276,43123.66667,and,F,USA,38
96746852,42430.66667,and,F,DEU,22
33815237,43122.66667,and,M,BRA,22
82240178,42872.70833,and,M,USA,23
59849219,43036.70833,iOS,M,USA,33
98926617,42758.66667,iOS,F,DEU,29
91069040,43161.66667,and,M,FRA,18
13190366,43172.70833,and,F,DEU,54
23566160,42975.70833,iOS,F,FRA,16
46340880,42828.70833,iOS,M,USA,19
68377588,43018.70833,and,F,FRA,17
94249632,42800.66667,and,F,BRA,19
11590579,42632.70833,iOS,F,DEU,20
16376775,42982.70833,iOS,F,DEU,16
67973682,42948.70833,iOS,F,BRA,16
13141381,42909.70833,iOS,F,USA,19
67829575,43152.66667,and,M,BRA,32
68350030,42773.66667,iOS,F,BRA,21
96746271,42952.70833,iOS,F,FRA,24
59393763,43097.66667,and,M,USA,15
80730171,43106.66667,and,F,FRA,28
34961801,42585.70833,and,F,FRA,16
78079423,42961.70833,iOS,M,BRA,39
81193291,43106.66667,and,M,DEU,18
67173457,43134.66667,and,F,USA,18
25915091,42318.66667,iOS,F,BRA,16
22450094,43011.70833,and,F,USA,16
96907579,43170.70833,iOS,F,BRA,25
18349122,43161.66667,iOS,M,DEU,20
44198357,42917.70833,iOS,F,TUR,48
89427888,42928.70833,and,M,USA,30
92157913,42244.70833,iOS,M,USA,26
80423754,43016.70833,and,F,USA,26
95596366,42760.66667,and,M,BRA,23
84953319,43143.66667,and,F,USA,20
14571629,43154.66667,and,F,USA,16
89587813,42903.70833,and,M,USA,19
76755770,42975.70833,and,F,USA,18
23939995,42899.70833,iOS,F,TUR,26
42742113,42965.70833,and,F,BRA,15
80505669,43105.66667,iOS,F,BRA,54
44905644,42950.70833,and,M,FRA,19
18719111,43085.66667,and,F,USA,18
90979308,42938.70833,and,F,USA,16
60382176,42482.70833,iOS,F,USA,20
86013840,43086.66667,and,M,USA,16
90755756,42667.70833,and,M,CAN,19
64381105,42566.70833,iOS,M,DEU,15
27082579,43120.66667,and,F,BRA,24
96711552,42718.66667,and,M,USA,38
20456315,42785.66667,iOS,M,TUR,23
75795135,42996.70833,iOS,M,BRA,53
95248813,43156.66667,iOS,M,USA,21
57559023,42924.70833,iOS,F,DEU,16
68696887,42977.70833,and,M,USA,27
64152635,42769.66667,iOS,F,USA,17
80625526,42947.70833,and,F,FRA,33
57073419,42665.70833,iOS,M,BRA,16
73693300,43176.70833,iOS,M,BRA,28
88058129,42971.70833,and,M,TUR,24
15736289,43104.66667,and,M,USA,36
25662144,42967.70833,and,F,FRA,28
20528695,43045.66667,iOS,F,BRA,52
57078117,43030.70833,iOS,M,BRA,44
12528817,42598.70833,iOS,M,BRA,17
66311750,43159.66667,and,F,BRA,37
36692870,43000.70833,and,F,DEU,15
55318988,43034.70833,iOS,M,CAN,27
98043954,42515.70833,and,M,FRA,28
97786162,43069.66667,and,M,FRA,38
61403903,42736.66667,and,M,TUR,20
55459806,43097.66667,iOS,M,USA,23
27776841,43176.70833,iOS,M,USA,21
93775161,43075.66667,iOS,M,BRA,15
86311539,43009.70833,iOS,F,USA,24
92598846,43026.70833,and,F,BRA,28
69530256,42933.70833,iOS,F,USA,29
68845377,43059.66667,and,F,USA,16
90266347,42968.70833,iOS,F,BRA,25
33069371,42431.66667,and,F,TUR,27
32511569,42714.66667,and,M,USA,41
86916484,43056.66667,iOS,M,TUR,27
55280470,43032.70833,and,F,USA,30
92585492,42653.70833,iOS,M,USA,20
32107578,43045.66667,and,M,FRA,25
49727363,43117.66667,and,M,USA,40
94044407,43156.66667,and,M,USA,25
12280885,42769.66667,and,F,USA,20
16610977,43095.66667,and,M,TUR,25
81213104,43168.66667,and,M,USA,17
19627561,42523.70833,iOS,M,TUR,25
15750456,43166.66667,and,F,BRA,35
75635774,43044.66667,iOS,F,USA,22
96082605,43147.66667,and,M,DEU,17
46896476,42978.70833,iOS,M,CAN,21
72267850,43066.66667,iOS,F,TUR,22
53168099,42104.70833,and,F,USA,43
20355178,42883.70833,iOS,M,USA,21
20600488,43078.66667,and,F,USA,16
38018543,42489.70833,and,M,FRA,25
46153460,43141.66667,and,F,USA,42
89878177,42827.70833,iOS,M,DEU,15
63224638,42711.66667,and,F,DEU,20
62371509,42969.70833,iOS,F,USA,24
31394183,42810.70833,and,M,USA,24
80618963,42536.70833,and,F,CAN,30
37758103,43058.66667,and,M,CAN,38
27924868,43081.66667,and,F,USA,15
12627525,43107.66667,and,F,BRA,28
24812046,42374.66667,and,M,DEU,15
72930213,42294.70833,and,M,BRA,15
33378115,42543.70833,and,M,USA,18
45740556,43154.66667,iOS,M,USA,18
68785808,42825.70833,and,F,BRA,15
38788089,42660.70833,iOS,M,USA,18
59022519,43089.66667,and,F,BRA,16
86878321,42423.66667,and,F,BRA,18
67557207,42503.70833,and,M,TUR,25
94489118,43097.66667,iOS,F,BRA,29
50149189,42864.70833,iOS,F,BRA,31
41684242,42526.70833,and,F,TUR,39
62805740,42392.66667,iOS,F,TUR,29
36826723,42259.70833,and,F,USA,25
49479201,43045.66667,and,F,FRA,26
41725742,43151.66667,iOS,M,BRA,40
63059033,42921.70833,iOS,F,DEU,15
83611817,42150.70833,and,M,TUR,30
24300127,43171.70833,and,F,BRA,45
99656713,43121.66667,and,F,USA,24
99476668,43158.66667,and,F,BRA,27
20257932,42360.66667,and,F,USA,15
25382865,42591.70833,iOS,F,BRA,43
69626477,42425.66667,iOS,F,USA,18
84541993,43168.66667,and,F,USA,28
84373293,43113.66667,and,F,USA,27
94950568,42632.70833,iOS,M,USA,27
80103168,42662.70833,iOS,F,USA,16
18645868,43171.70833,and,M,BRA,16
52270051,43108.66667,iOS,F,BRA,18
20321845,43014.70833,iOS,F,USA,17
26100641,42670.70833,iOS,M,USA,21
46582983,42964.70833,iOS,F,BRA,16
37796634,43159.66667,and,M,TUR,24
99955988,43030.70833,and,M,USA,15
88535377,42517.70833,and,M,USA,16
50988963,43171.70833,and,F,BRA,21
97208078,43058.66667,iOS,F,DEU,35
75265325,42442.70833,and,M,USA,43
71923415,43117.66667,iOS,F,USA,20
44779853,43093.66667,and,F,USA,46
13058901,42523.70833,and,M,USA,51
77085797,43026.70833,and,F,USA,22
42718643,42254.70833,iOS,F,FRA,20
34075237,42463.70833,and,M,DEU,19
46108006,42930.70833,iOS,F,BRA,15
43696815,42971.70833,and,M,USA,15
92613782,42998.70833,iOS,F,BRA,22
72232713,43158.66667,and,F,USA,19
12159452,42761.66667,and,F,USA,24
24134638,43035.70833,iOS,F,TUR,23
93538326,43014.70833,iOS,F,BRA,28
81904160,43137.66667,iOS,M,TUR,22
54669273,43047.66667,and,F,DEU,38
24562043,43056.66667,iOS,F,FRA,23
89989748,43108.66667,and,F,USA,19
23839698,42345.66667,iOS,F,BRA,16
63390557,43030.70833,and,F,TUR,20
72495940,42864.70833,and,M,TUR,16
28089939,42647.70833,and,F,BRA,15
33755364,43051.66667,iOS,M,TUR,30
38279788,43153.66667,iOS,M,BRA,15
59998222,43152.66667,and,F,BRA,25
43665606,43057.66667,iOS,M,CAN,35
11605476,42556.70833,iOS,M,FRA,26
19707138,43090.66667,iOS,M,DEU,49
76398967,43038.70833,and,F,BRA,15
40198034,43057.66667,iOS,M,USA,22
69899124,42989.70833,iOS,F,TUR,15
88993721,43009.70833,iOS,F,BRA,17
96620325,43164.66667,iOS,F,CAN,15
35448943,43000.70833,and,M,USA,21
22358793,42989.70833,and,M,USA,27
47672890,43029.70833,iOS,F,USA,30
51347630,42972.70833,iOS,M,TUR,16
47579258,42805.66667,iOS,M,BRA,16
15293553,43018.70833,and,M,BRA,15
79660280,43167.66667,and,F,USA,16
11165603,43039.70833,iOS,F,DEU,54
71982192,42745.66667,and,F,CAN,16
23552207,43160.66667,iOS,M,USA,15
64093294,42880.70833,and,F,DEU,16
72133008,43092.66667,and,F,USA,36
79807723,43149.66667,and,M,USA,19
22927953,42363.66667,and,M,BRA,28
98120930,42493.70833,and,F,USA,27
38086093,42922.70833,iOS,M,USA,18
43346610,42035.66667,and,M,BRA,15
63013222,42901.70833,iOS,F,USA,16
40961936,43111.66667,and,F,BRA,18
87269882,43141.66667,and,F,USA,19
66194791,42816.70833,and,M,TUR,37
74461412,43112.66667,and,F,USA,16
46855309,42574.70833,and,M,DEU,15
23349319,43147.66667,iOS,M,USA,19
98153826,43149.66667,iOS,F,USA,21
66897816,42974.70833,and,M,DEU,32
38417474,43097.66667,iOS,M,FRA,52
57238327,43165.66667,and,M,BRA,21
81125073,42644.70833,and,M,BRA,17
88660898,42478.70833,iOS,M,BRA,18
43270477,43111.66667,iOS,M,FRA,23
54410220,42985.70833,and,M,FRA,16
86694442,43074.66667,iOS,F,USA,23
75684853,43122.66667,and,M,BRA,18
93679330,43095.66667,and,M,USA,30
30654960,43166.66667,and,F,BRA,17
68246408,43097.66667,and,M,USA,19
55884310,42778.66667,and,M,FRA,31
80465741,42428.66667,iOS,F,USA,22
73589034,43176.70833,iOS,M,USA,24
79212965,42728.66667,and,F,USA,30
52645820,42431.66667,and,F,TUR,20
57632573,42560.70833,iOS,F,BRA,16
94825233,42811.70833,iOS,M,BRA,16
22777187,43159.66667,iOS,M,BRA,24
45477300,43153.66667,iOS,M,BRA,23
93302920,42495.70833,iOS,F,USA,20
49484879,42721.66667,and,F,FRA,31
50418989,42229.70833,and,M,USA,23
32279868,42539.70833,and,F,BRA,28
44016600,42534.70833,iOS,F,FRA,32
70284315,42419.66667,and,M,BRA,18
27105666,42846.70833,and,F,FRA,16
50621881,42388.66667,and,F,BRA,25
48946316,43171.70833,iOS,F,BRA,20
70834105,42791.66667,and,M,USA,30
